media time, time, latitude, longitude, elevation [m], speed [m/s], heading, variation, position dilution, horizontal dilution, vertical dilution, fix type, satellite count, valid
00:01:02.20,2013-05-05T18:18:57Z,41.580123,-83.821838,198.6,15.1,86.12,,,1.10000,,,07,1
00:01:02.40,2013-05-05T18:18:58Z,41.580133,-83.821803,198.5,15.3,77.76,,,1.10000,,,07,1
00:01:02.60,2013-05-05T18:18:58Z,41.580146,-83.821767,198.7,15.7,70.77,,,1.10000,,,07,1
00:01:02.80,2013-05-05T18:18:58Z,41.580162,-83.821733,198.8,16.1,63.66,,,1.10000,,,07,1
00:01:03.00,2013-05-05T18:18:58Z,41.580182,-83.821702,198.9,16.4,56.78,,,1.10000,,,07,1
00:01:03.20,2013-05-05T18:18:58Z,41.580204,-83.821674,198.9,16.7,50.28,,,1.10000,,,07,1
00:01:03.40,2013-05-05T18:18:59Z,41.580228,-83.821647,199.3,16.7,45.06,,,1.10000,,,07,1
00:01:03.60,2013-05-05T18:18:59Z,41.580254,-83.821621,199.4,17.1,41.93,,,1.10000,,,07,1
00:01:03.80,2013-05-05T18:18:59Z,41.580279,-83.821592,199.5,17.7,41.46,,,1.10000,,,07,1
00:01:04.00,2013-05-05T18:18:59Z,41.580304,-83.821558,200.0,18.5,43.44,,,1.10000,,,07,1
00:01:04.20,2013-05-05T18:18:59Z,41.580325,-83.821523,200.0,18.8,47.37,,,1.10000,,,07,1
00:01:04.40,2013-05-05T18:19:00Z,41.580344,-83.821484,200.1,19.0,51.68,,,1.10000,,,07,1
00:01:04.60,2013-05-05T18:19:00Z,41.580359,-83.821443,200.2,19.1,57.13,,,1.10000,,,07,1
00:01:04.80,2013-05-05T18:19:00Z,41.580368,-83.821399,200.6,18.8,64.97,,,1.10000,,,07,1
00:01:05.00,2013-05-05T18:19:00Z,41.580374,-83.821352,200.7,19.0,71.50,,,1.10000,,,07,1
00:01:05.20,2013-05-05T18:19:00Z,41.580379,-83.821303,201.0,19.5,77.13,,,1.10000,,,07,1
00:01:05.40,2013-05-05T18:19:01Z,41.580386,-83.821253,201.1,20.2,78.55,,,1.10000,,,07,1
